id,label,author,year,title,type,institution,journal,volume,pages,address,date,booktitle,publisher
877,fahlman1988a," Fahlman, S. ",, E . Faster-learning variations of backpropagation : An empirical study. ,,,,," 38-51,",, 1988. ,,
878,fahlman1988a," Fahlman, S. ",, E . Faster-learning variations of backpropagation : An empirical study. ,,,,,,, 1988. ,,
879,fahlman1988a," Fahlman, S. ",, E . Faster-learning variations of backpropagation : An empirical study. ,,,,,,, 1988. ,,
880,fahlman1988a," Fahlman, S. E. ",, Fast-learning variations on back-propagation: An empirical study. ,,,,," pages 38-51, ",,1989.,,
881,fahlman1988a," Fahlman, S. E. ",, (1988) Faster-Learning Variations on Back-Propagation: An Empiri cal Study. ,,,,, pp. 38-51. ,,,,
882,fahlman1988a, S E Fahlman. ,, Faster-learning variations on back-propagation: An empirical study. ,,,,, pages 38-51. ,, 1988. ,,
883,fahlman1988a, S.E. Fahlman. ,, Faster-learning Variations on Backpropagation : An Empirical Study. In T.J. ,,,,,,, 1988. ,,
884,fahlman1988a," Fahlman, S. E. ",, Faster-learning variations of backpropagation : An empirical study. ,,,,,,, 1988. ,,
885,fahlman1988a," S. Fahlmann, ",," Faster-Learning Variations on BackPropagation: An Empirical Study, ",,,,," pp 38-51, ",, 1988. ,,
886,fahlman1988a," S. Fahlmann, ",," Faster-Learning Variations on BackPropagation: An Empirical Study, ",,,,," pp 38-51, ",, 1988. ,,
887,fahlman1988a," S.E. Fahlman, ",," ""Faster-learning Variations on Backpropagation : An Empirical Study,"" ",,,,,,, 1988. ,,
888,fahlman1988a," Fahlman, S. ",," ""Faster-Learning Variations on Back-Propagation: An Empirical Study"". In: ",,,,,,, 1988 ,,
889,fahlman1988a, S.E. Fahlman. ,, Faster-learning variations on back-propagation: An empirical study. ,,,,,,, 1988. ,,
890,fahlman1988a," Scott E. Fahlman, ",," ""Faster-Learning Variations on Back-Propagation: An Empirical Study"", ",,,,," 38-51, ",,,,
891,fahlman1988a, S. Fahlman. ,, Faster-learning variations on backpropagation: an empirical study. ,,,,, pages 38-51. ,, 1988. ,,
892,fahlman1988a, S. Fahlman. ,, Faster-learning variations on backpropagation: an empirical study. ,,,,, pages 38-51. ,, 1988. ,,
893,fahlman1988a, S. Fahlman. ,, Faster-learning variations on back-propagation: An empirical study. ,,,,,,, 1988. ,,
894,fahlman1988a," S. E. Fahlman, ",," Faster-learning variations on back-propagation: An empirical study, ",,,,,,, 1988. ,,
895,fahlman1988a," S. E. Fahlman, ",," Faster-learning variations on backpropagation: An empirical study, ",,,,, pp. 38-51. ,," 1988, ",,
896,fahlman1988a, S. E. Fahlman. ,, Fast-learning variations on back-propagation: An empirical study. ,,,,," pages 38-51, ",, 1988.,,
897,fahlman1988a, S. E. ,," Fahlman (1988): Faster-Learning Variations on Back-Propagation: An Empirical Study, ",,,,,,,,,
898,fahlman1988a, S. E. ,," Fahlman (1988): Faster-Learning Variations on BackPropagation: An Empirical Study, ",,,,,,,,,
899,fahlman1988a," Fahlman, S.E. ",," Fast Learning Variations on Backpropagation: An Empirical Study, ",,,,," pp. 38-51, ",," (1989), ",,
900,fahlman1988a," Scott Fahlman, ",," ""Faster-Learning Variations on Back Propagation: An Empirical Study,"" ",,,,,,, 1988. ,,
901,fahlman1988b," S.E. Fahlman, ",," An empirical study of learning speed in backpropagation networks, ",,,,,,, (1988).,,
902,fahlman1988b, Scott E. Fahlman. ,, An empirical study of learning speed in back-propagation networks. ,,,,,,, September ,,
903,fahlman1988b, Fahlman S. E. ,," An empirical study of learning speed in backpropagation networks, ",,,,,,, (1988): ,,
904,fahlman1988b," Fahlman, S. E. ",, An empirical study of learning speed in backpropagation networks. ,,,,,,, (1988),,
905,fahlman1988b," Fahlman, S. E. ",," An empirical study of learning speed in back-propagation networks, ",,,,,,," (1988), ",,
906,fahlman1988b," Fahlman, S. E. ",, An empirical study of learning speed in back-propagation networks. ,,,,,,, (1988). ,,
907,fahlman1988b," Fahlman, S. E. ",, An empirical study of learning speed in backpropagation networks. ,,,,,,, (1988). ,,
908,fahlman1988b," Fahlman, S. E. ",, An empirical study of learning speed in backpropagation networks. ,,,,,,, (1988). ,,
909,fahlman1988b," Fahlman, S. E. ",, An empirical study of learning speed in backpropagation networks. ,,,,,,, (1988). ,,
910,fahlman1988b," Fahlman, S. E. ",, An empirical study of learning speed in backpropagation networks. ,,,,,,, (1988). ,,
911,fahlman1988b," Fahlman, S. E. ",, An Empirical Study of Learning Speed in Backpropagation Networks. ,,,,,,, 1988. ,,
912,fahlman1988b," Fahlman, S.E. ",," (1988) An Empirical Study of Learning Speed in BackPropagation Networks (CMU-CS-88-162), ",,,,,,,,,
913,fahlman1988b," Fahlman, S.E. ",," An empirical study of learning speed in back-propagation networks, ",,,,,,, (1988),,
914,fahlman1988b," Fahlman, Scott. ",, An empirical study of learning speed in back-propagation networks. ,,,,,,, 1988. ,,
915,fahlman1988b," Fahlman, Scott. ",, An empirical study of learning speed in back-propagation networks. ,,,,,,, 1988. ,,
916,fahlman1988b," Fahlman, Scott. ",, An empirical study of learning speed in back-propagation networks. ,,,,,,, 1988. ,,
917,fahlman1988b," Fahlman, Scott. ",, An empirical study of learning speed in back-propagation networks. ,,,,,,, 1988. ,,
918,fahlman1988b, S. E. Fahlman. ,, An empirical study of learning speed in back-propagation networks. ,,,,,,, 1988. ,,
919,fahlman1988b," Fahlman, S.E. ",, An Empirical Study of Learning Speed in Back-Propagation Networks. ,,,,,,, 1988. ,,
920,fahlman1988b," Fahlman, S.E. ",, An Empirical Study of Learning Speed in Back-Propagation Networks. ,,,,,,, 1988. ,,
921,fahlman1988b, Scott E. Fahlman. ,, An empirical strudy of learning speed in back-propagation networks. ,,,,,,, September ,,
922,fahlman1988b, S. Fahlman. ,, An empirical study of learning speed in back-propagation networks. ,,,,,,, 1988. ,,
923,fahlman1988b," S. E. Fahlman, ",," ""An Empirical Study of Learning Speed in Backpropagation Networks,"" ",,,,,,, (1988). ,,
924,fahlman1988b," S. E. Fahlman, ",," ""An empirical study of learning speed in back-propagation networks,"" ",,,,,,, June ,,
925,fahlman1988b, S.E. Fahlman. ,, An empirical study of learning speed in back-propagation networks. ,,,,,,, 1988. ,,
926,fahlman1988b," S. E. Fahlman, ",," ""An Empirical Study of Learning Speed in Backpropagation Networks,"" ",,,,,,,(1998),,
927,fahlman1988b, Scott E. Fahlman. ,, An empirical study of learning speed in back-propagation networks. ,,,,,,, September ,,
928,fahlman1988b," S. E. Fahlman, ",," An Empirical Study of Learning Speed in Back-Propagation Networks, ",,,,,,, 1988. ,,
929,fahlman1988b," S. E. Fahlman, ",," An Empirical Study of Learning Speed in Back-Propagation Networks, ",,,,,,, 1988. ,,
930,fahlman1988b, Scott E. Fahlman. ,, An empirical study of learning speed in back-propagation networks. ,,,,,,, September ,,
931,fahlman1988b, Scott E. Fahlman. ,, An empirical study of learning speed in back-propagation networks. ,,,,,,, September ,,
932,fahlman1988b," Fahlman, S.: ",," An Empirical Study of Learning Speed in Back-Propagation Networks, ",,,,,,, September ,,
933,fahlman1988b, S. E. Fahlman. ,, An empirical study of learning speed in back propagation networks. ,,,,,,, 1988. ,,
934,fahlman1988b, S.E. Fahlman. ,, An empirical study of learning speed in back-propagation networks. ,,,,,,, June ,,
935,fahlman1988b," Fahlman, S.E. ",," An empirical study of learning speed in backpropagation networks, ",,,,,,, 1988. ,,
936,fahlman1988b," S. Fahlman, ",," ""An Empirical Study of Learning Speed in Back-Propagation Networks,"" ",,,,,,, June ,,
937,fahlman1988b," S. E. Fahlman, ",," ""An Empirical Study of Learning Speed in Back-propagation Networks"", ",,,,,,,(1988). ,,
938,fahlman1988b," Fahlman, S.E., ",," ""An empirical study of learning speed in back-propagation networks"", ",,,,,,, 1988. ,,
939,fahlman1988b, S. E. Fahlman. ,, An empirical study of learning speed in backpropagation networks. ,,,,,,, 1988. ,,
940,fahlman1988b, Scott E. Fahlman. ,, An empirical study of learning speed in back-propagation networks. ,,,,,,, September ,,
941,fahlman1988b," S. E. Fahlman, ",," of Learning Speed in Back-Propagation Networks, ",,,,,,," 1988, ",,
942,fahlman1988b," Fahlman, Scott E. ",," ""An Empirical Study of Learning Speed in Back-Propagation Networks."" ",,,,,,, 1988. ,,
943,fahlman1988b," Fahlman, Scott E., ",," ""An Empirical Study of Learnin g Speed in BackPropagation Networks"",Technical Report CMU-CS-88-162, ",,,,,,, 1988. ,,
944,fahlman1988b," Scott Fahlman, ",," ""An Empirical Study of Learning Speed in BackPropagation Networks,"" ",,,,,,, June ,,
945,fahlman1988b," Scott Fahlman, ",," ""An Empirical Study of Learning Speed in BackPropagation Networks,"" ",,,,,,, June ,,
946,fahlman1988b," Scott Fahlman, ",," ""An Empirical Study of Learning Speed in BackPropagation Networks,"" ",,,,,,, June ,,
947,fahlman1990a," Fahlman, S.E. and Lebiere, C., ",," The Cascade-Correlation Learning Architecture, ",,,,,,, 1991. ,,
948,fahlman1990a, S.E. Fahlman and C. Lebiere: ,," The Cascade-Correlation Learning Architecture, ",,,,,,, 1991. ,,
949,fahlman1990a, S.E. Fahlman and C. Lebiere: ,," The Cascade-Correlation Learning Architecture, ",,,,,,, 1991. ,,
950,fahlman1990a," Fahlman, S. E. & Lebiere, C. ",," The Cascade-Correlation learning architec ture, ",,,,,,," (1990), ",,
951,fahlman1990a," Fahlman, S. E. & Lebiere, C. ",," The Cascade-Correlation learning architecture, ",,,,,,," (1990), ",,
952,fahlman1990a," Fahlman, S. E. and Lebiere,C. ",, The cascade-correlation learning architecture. ,,,,,,,  (1990).,,
953,fahlman1990a," Fahlman, S. E. and Lebiere, C. ",, The Cascade-Correlation learning architecture. ,,,,,,, (1990). ,,
954,fahlman1990a," Fahlman, S. E. and Lebiere, C. ",, The Cascade-Correlation learning architecture. ,,,,,,, (1990). ,,
955,fahlman1990a," Fahlman, S. E. and Lebiere, C. ",, The Cascade-correlation Learning Architecture. ,,,,,,, (1990). ,,
956,fahlman1990a," Fahlman, S. E. and Lebiere, C. ",, The Cascade-correlation Learning Architecture. ,,,,,,, (1990). ,,
957,fahlman1990a," Fahlman, S. E., & Lebiere, C. ",, Cascade-correlation learning architecture  ,,,,,,, (1989). ,,
958,fahlman1990a," Fahlman, S. E., & Lebiere, C. ",, Cascade-correlation learning architecture  ,,,,,,, (1989). ,,
959,fahlman1990a," Fahlman, S. E., & Lebiere, C. ",, Cascade-correlation learning architecture  ,,,,,,, (1989). ,,
960,fahlman1990a," Fahlman, S., and Lebiere, C. ",, The cascade-correlation learning architecture. ,,,,,,, (1990). ,,
961,fahlman1990a," Fahlman, S., and Lebiere, C. ",, The cascade-correlation learning architecture. ,,,,,,, (1990). ,,
962,fahlman1990a, S. E. Fahlman and C. Lebiere. ,, The cascade-correlation learning architecture. ,,,,,,, 1990. ,,
963,fahlman1990a," Fahlman S. E., Lebiere C., ",," The cascade-correlation learning architecture, ",,,,,,, 1990. ,,
964,fahlman1990a," Fahlman, S. and Lebiere, C. ",, The Cascade-Correlation Learning Architecture. ,,,,,,, (1990). ,,
965,fahlman1990a," S. E. Fahlman and C. Lebiere, ",," The Cascade-Correlation learning architecture, ",,,,,,, 1990. ,,
966,fahlman1990a, S. E. Fahlman and C. Lebiere. ,, The cascade-correlation learning architecture. ,,,,,,, 1990. ,,
967,fahlman1990a," S. E. Fahlman and C. Lebiere, ",," ""The Cascade-Correlation Learning Architecture"", ",,,,,,, 1990 ,,
968,fahlman1990a," Fahlman, S. and Lebiere, C. ",, The Cascade-Correlation Learning Architecture. ,,,,,,, (1990). ,,
969,fahlman1990a, Scott E. Fahlman and Christian Lebiere. ,, The Cascade-Correlation learning architecture. ,,,,,,, February ,,
970,fahlman1990a," Fahlman, S. E., and Lebiere, C. ",, The Cascade-Correlation learning architecture. ,,,,,,, Feb. ,,
971,fahlman1990a," Fahlman, S. E., and Lebiere, C. ",, The Cascade-Correlation learning architecture. ,,,,,,, Feb. ,,
972,fahlman1990a," Fahlman, S. E., and Lebiere, C. ",, The Cascade-Correlation learning architecture. ,,,,,,, Feb. ,,
973,fahlman1990a," Fahlman, S. E., and Lebiere, C. ",, The Cascade-Correlation learning architecture. ,,,,,,, Feb. ,,
974,fahlman1990a," Fahlman, S. E., and Lebiere, C. ",, The Cascade-Correlation learning architecture. ,,,,,,, Feb. ,,
975,fahlman1990a, S.E. Fahlman and C. Lebiere. ,, The cascade-correlation learning architecture. ,,,,,,, 1990. ,,
976,fahlman1990a," S. E. Fahlman and C. Lebiere, ",," The Cascade-Correlation Learning Architecture, ",,,,,,, 1991. ,,
977,fahlman1990a," S. E. Fahlman and C. Lebiere, ",," The Cascade-Correlation Learning Architecture, ",,,,,,, 1991. ,,
978,fahlman1990a," Fahlman, S., Lebiere, C.: ",," The Cascade-Correlation Learning Architecture, ",,,,,,, August ,,
979,fahlman1990a," S. Fahlman and C. Lebiere, ",," The casade-correlation learning architecture, ",,,,,,, Feb ,,
980,fahlman1990a," S. E. Fahlman and C. Lebiere, ",," ""The Cascade Correlation Learning Architecture"", ",,,,,,,(1990).,,
981,fahlman1990a," Fahlman, S. E. and Lebiere, C. ",,The Cascade-Correlation Learning Architecture. ,,,,,,, (1990) ,,
982,fahlman1990a," Fahlman, S. and Lebiere, C. ",," ""The Cascade-Correlation Learning Architecture"". ",,,,,,, 1990 ,,
983,fahlman1990a," Fahlman, S. and Lebiere, C. ",, The Cascade-Correlation Learning Architecture. ,,,,,,, (1990). ,,
984,fahlman1990a, Scott E. Fahlman and Christian Lebiere. ,, The cascade-correlation learning architecture. ,,,,,,, February ,,
985,fahlman1990a, S. E. Fahlman and Christian Lebiere. ,, The cascade-correlation learning architecture. ,,,,,,," February, ",,
986,fahlman1990a," S. Fahlman and C. Lebiere, ",," ""The Cascade-Correlation Learning Architecture,"" ",,,,,,, February ,,
987,fahlman1990a," Fahlman, S. and Lebiere, C. ",, The Cascade-Correlation Learning Architecture. ,,,,,,, (1990). ,,
988,fahlman1990a," Fahlman, S. and Lebiere, C. ",, The Cascade-Correlation Learning Architecture. ,,,,,,, (1990). ,,
989,fahlman1990a," Fahlman, S. and Lebiere, C. ",, The Cascade-Correlation Learning Architecture. ,,,,,,, (1990). ,,
990,fahlman1990a," S. Fahlman and C. Lebiere, ",," ""The cascade-correlation learning architecture,"" ",,,,,,, February ,,
991,fahlman1990a, S.E. Fahlman and C. Lebiere. ,, The cascade-correlation learning architecture. ,,,,,,, August ,,
992,fahlman1990a," Fahlman, S. and Lebiere, C. ",, The Cascade-Correlation Learning Architecture. ,,,,,,, (1990). ,,
993,fahlman1990a, S. E. Fahlman and C. Lebiere. ,, The cascade-correlation learning architecture. ,,,,,,, 1990. ,,
994,fahlman1990a, S. E. Fahlman and C. Lebiere. ,, The cascade-correlation learning architecture. ,,,,,,, 1990. ,,
995,fahlman1990a, S. E. Fahlman and C. Lebiere. ,, The cascade-correlation learning architecture. ,,,,,,, 1990. ,,
996,fahlman1990a, Scott E. Fahlman and Christian Lebiere. ,, The Cascade-Correlation learning architecture. ,,,,,,, February ,,
997,fahlman1990a," Fahlman, S. E. & Lebiere, C. ",, The Cascade-correlation Learning Architecture. ,,,,,,, (1990). ,,
998,fahlman1990a," Fahlman, Scott E., and Lebiere, ",," Christi an, ""The Cascade--Correlation Learning Architecture"", ",,,,,,, 1991. ,,
999,fahlman1990a," Fahlman, S. E. and Lebiere, C., ",," The Cascade-Correlation Learning Architecture, ",,,,,,,,,
1000,fahlman1990a," Fahlman, S. E. and Lebiere, C., ",," The Cascade-Correlation Learning Architecture, ",,,,,,,,,
1001,fahlman1990a," S.E. Fahlman, C. Lebiere, ",," ""The cascade-correlation learning algorithm"", ",,,,,,, 1990. ,,
1002,fahlman1990b," S.E. Fahlman and C. Lebiere, ",," The cascade-correlation learning architecture, ",,,,,,, (1990). ,,
1003,fahlman1990b, Scott E. Fahlman and Christian Lebiere. ,, The Cascade-Correlation learning architecture. ,,,,," pages 524-532, ",, 1990. ,,
1004,fahlman1990b," Fahlman, S. & Lebiere, C. ",, The cascade-correlation learning architecture. ,,,,," (pp. 524-532), ",, (1989). ,,
1005,fahlman1990b," Fahlman, S. & Lebiere, C. ",, The cascade-correlation learning architecture. ,,,,," (pp. 524-532), ",, (1989). ,,
1006,fahlman1990b," Fahlman, S. & Lebiere, C. ",, The cascade-correlation learning architecture. ,,,,," (pp. 524-532), ",, (1989). ,,
1007,fahlman1990b," Fahlman, S. & Lebiere, C. ",, The cascade-correlation learning architecture. ,,,,," (pp. 524-532), ",, (1989). ,,
1008,fahlman1990b," Fahlman, S. & Lebiere, C. ",, The cascade-correlation learning architecture. ,,,,," (pp. 524-532), ",, (1989). ,,
1009,fahlman1990b," Fahlman, S. & Lebiere, C. ",, The cascade-correlation learning architecture. ,,,,," (pp. 524-532), ",, (1989). ,,
1010,fahlman1990b," Fahlman, S. & Lebiere, C. ",, The cascade-correlation learning architecture. ,,,,," (pp. 524-532), ",, (1989). ,,
1011,fahlman1990b," Fahlman, S. & Lebiere, C. ",, The cascade-correlation learning architecture. ,,,,," (pp. 524-532), ",, (1989). ,,
1012,fahlman1990b," Fahlman, S. & Lebiere, C. ",, The cascade-correlation learning architecture. ,,,,," (pp. 524-532), ",, (1989). ,,
1013,fahlman1990b," Fahlman, S. & Lebiere, C. ",, The cascade-correlation learning architecture. ,,,,,,, (1989). ,,
1014,fahlman1990b," Fahlman, S. & Lebiere, C. ",, The cascade-correlation learning architecture. ,,,,,,, (1989). ,,
1015,fahlman1990b," Fahlman, S. & Lebiere, C. ",, The cascade-correlation learning architecture. ,,,,,,, (1990). ,,
1016,fahlman1990b," Fahlman, S. E. & C. ",," Lebiere (1990), The Cascade-Correlation Learning Architecture, ",,,,, pp. 524-532. ,,,,
1017,fahlman1990b," Fahlman, S. E. & Lebiere, C. ",, The cascade-correlation learning architecture. ,,,,, 2) (pp. 524-532). ,, (1989). ,,
1018,fahlman1990b," Fahlman, S. E. & Lebiere, C. ",, The cascade-correlation learning architecture. ,,,,," (pp. 524-532), ",, (1989). ,,
1019,fahlman1990b," Fahlman, S. E. & Lebiere, C. ",," The cascade-correlation learning architecture, ",,,," Vol. 2, ",,," (1990), ",,
1020,fahlman1990b," Fahlman, S. E. & Lebiere, C. ",," The cascade-correlation learning architecture, ",,,," Vol. 2, ",,," (1990), ",,
1021,fahlman1990b," Fahlman, S. E. & Lebiere, C. ",," The cascade-correlation learning architecture, ",,,," Vol. 2, ",,," (1990), ",,
1022,fahlman1990b," Fahlman, S. E. & Lebiere, C. ",, The cascade correlation architecture.,,,, Volume 2,(pp.  524532). ,, (1990). ,,
1023,fahlman1990b," Fahlman, S. E. & Lebiere, C. ",, The cascade correlation architecture. ,,,, Volume 2 ,(pp.  524532). ,, (1990). ,,
1024,fahlman1990b," Fahlman, S. E. & Lebiere, C. ",, The cascade-correlation learning architecture. ,,,," volume 2, "," pages 524-532, ",, 1989. ,,
1025,fahlman1990b," Fahlman, S. E. and Lebiere, C. ",,,,,," vol. <volume> 2, ", pp. 524-532. ,, (1990),,
1026,fahlman1990b," Fahlman, S. E. and Lebiere, C. ",, The Cascade Correlation Learning Architecture. ,,,, 2. , pp 524-532. ,, (1990). ,,
1027,fahlman1990b," Fahlman, S. E. and Lebiere, C. ",, The Cascade Correlation Learning Architecture. ,,,,2. , pp 524-532. ,, (1990). ,,
1028,fahlman1990b," Fahlman, S. E. and Lebiere, C. ",, The cascade-correlation architecture. ,,,,"2, ", pages 524 532. ,, (1990). ,,
1029,fahlman1990b," Fahlman, S. E. and Lebiere, C. ",, The cascade-correlation architecture. ,,,," 2, ", pages 524 532. ,, (1990). ,,
1030,fahlman1990b," Fahlman, S. E. and Lebiere, C. ",, The cascade-correlation learning algorithm. ,,,,"2, ", pages 525-532. ,, (1990). ,,
1031,fahlman1990b," Fahlman, S. E. and Lebiere, C. ",, The cascade-correlation learning architecture. ,,,,2. ,,, (1990). ,,
1032,fahlman1990b," Fahlman, S. E., & Lebiere, C. ",,,,,,,Pages 524-532 ,, (1990). ,,
1033,fahlman1990b," Fahlman, S. E., & Lebiere, C. ",, The Cascade-Correlation Architecture. ,,,, Vol. 2. ,,, (1990). ,,
1034,fahlman1990b," Fahlman, S. E., & Lebiere, C. ",, The Cascade-Correlation Architecture.  ,,,, Vol. 2. ,,, (1990). ,,
1035,fahlman1990b," Fahlman, S. E., & Lebiere, C. ",, The cascade correlation architecture. ,,,," 2, ", 524-532. ,, (1990). ,,
1036,fahlman1990b," Fahlman, S. E., & Lebiere, C. ",, The cascade correlation architecture. ,,,," 2, ", 524-532. ,, (1990). ,,
1037,fahlman1990b," Fahlman, S. E., & Lebiere, C. ",, The cascade-correlation learning architecture. ,,,, Vol. 2). ,,, (1990). ,,
1038,fahlman1990b," Fahlman, S. E., & Lebiere, C. ",, The cascade-correlation learning architecture. ,,,, Vol. 2). ,,, (1990). ,,
1039,fahlman1990b," Fahlman, S. E., & Lebiere, C. ",, The cascade-correlation learning architecture. ,,,, 2. ,,, (1990). ,,
1040,fahlman1990b," Fahlman, S. E., & Lebiere, C. ",, The cascade-correlation learning architecture. ,,,,"2, ", pp. 524-532. ,, (1990). ,,
1041,fahlman1990b," Fahlman, S. E., & Lebiere, C. ",, The cascade-correlation learning architecture. ,,,,"2, ", pp. 524-532. ,, (1990). ,,
1042,fahlman1990b," Fahlman, S. E., and Lebiere, C. ",, The cascade-correlation learning architecture. ,,,,"2, ", 524-532. ,, (1990). ,,
1043,fahlman1990b," Fahlman, S. E., and Lebiere, C. ",, The cascade-correlation learning architecture. ,,,," 2, ", 524-532. ,, (1990). ,,
1044,fahlman1990b," Fahlman, S. E., and Lebiere, C. ",, The cascade-correlation learning architecture. ,,,,"2, ", 524-532. ,, (1990). ,,
1045,fahlman1990b," Fahlman, S. E., and Lebiere, C. ",, The cascade-correlation learning architecture. ,,,,"2, ", 524-532. ,, (1990). ,,
1046,fahlman1990b," Fahlman, S. E., and Lebiere, C. ",, The cascade-correlation learning architecture. ,,,," 2, ", 524-532. ,, (1990). ,,
1047,fahlman1990b," Fahlman, S. E., and Lebiere, C. ",, The cascade-correlation learning architecture. ,,,," 2, ", 524-532. ,, (1990). ,,
1048,fahlman1990b," Fahlman, S. E., and Lebiere, C. ",, The cascade-correlation learning architecture. ,,,," 2, ", 524-532. ,, (1990). ,,
1049,fahlman1990b," Fahlman, S. and Lebiere C. ",, The Cascade Correlation Learning Architecture. ,,,,,,, (1991). ,,
1050,fahlman1990b," Fahlman, S. and Lebiere C. ",, The Cascade Correlation Learning Architecture. ,,,,,,, (1991).,,
1051,fahlman1990b," Fahlman, S. and Lebiere C. ",, The Cascade Correlation Learning Architecture. ,,,,,,,(1991).,,
1052,fahlman1990b," Fahlman, S. and C. Lebiere. ",, The Cascade-Correlation learning architecture. ,,,,, 524-532. ,, 1990. ,,
1053,fahlman1990b," Fahlman, S. and Lebiere, C. ",, The cascade-correlation architecture. ,,,,"2, ", pages 524-532. ,, (1990). ,,
1054,fahlman1990b," Fahlman, S. and Lebiere, C. ",, The cascade-correlation architecture. ,,,," 2, ", pages 524-532. ,, (1990). ,,
1055,fahlman1990b," Fahlman, S., & Lebiere, C. ",, The cascade-correlation learning architecture. ,,,,"Vol. 2, ", pp. ,, (1989). ,,
1056,fahlman1990b," Fahlman, S., & Lebiere, C. ",," The cascade-correlation learning architecture. In Touret-zky, ",,,," Vol. 2, "," pp. 524-532, ",, (1989). ,,
1057,fahlman1990b," Fahlman, S., & Lebiere, C. ",, The cascade-correlation learning architecture.,,,," Vol. 2, "," pp. 524-532, ",, (1989). ,,
1058,fahlman1990b," Fahlman, S., & Lebiere, C. ",, The cascade-correlation learning architecture. ,,,," Vol. 2, "," pp. 524-532, ",, (1989). ,,
1059,fahlman1990b," Fahlman, S., & Lebiere, C. ",, The cascade-correlation learning architecture. ,,,," Vol. 2, "," pp. 524-532, ",, (1989). ,,
1060,fahlman1990b," Fahlman, S., and Lebiere, C. ",, The cascade-correlation learning architecture. ,,,,"2, ", 524-532. ,, (1989). ,,
1061,fahlman1990b," Fahlman, S., and Lebiere, C. ",, The cascade-correlation learning architecture. ,,,," 2, ", 524-532. ,, (1989). ,,
1062,fahlman1990b," Fahlman, S., and Lebiere, C. ",, The cascade-correlation learning architecture. ,,,," 2,", 524-532. ,, (1989). ,,
1063,fahlman1990b," Fahlman, S.E. & Lebiere, C. ",, The cascade-correlation architecture.  ,,,,,,, (1990),,
1064,fahlman1990b," Fahlman, S.E. and Lebiere, C. ",, The Cascade-Correlation Learning Architecture. ,,,,"II, ", pp. 524-532. ,, (1990). ,,
1065,fahlman1990b," Fahlman, S.E. and Lebiere, C., ",," ""The Cascade Correlation Learning Architecture,"" ",,,," Vol. 2, "," pp. 524-532, ",, 1990. ,,
1066,fahlman1990b," Fahlmann, S. E. and Lebiere, C. ",, The cascade-correlation learning architecture. ,,,,,,, (1989). ,,
1067,fahlman1990b, S. E. Fahlman & C. Lebiere. ,,The cascade-correlation learning architecture. ,,,,"volume2, ", 524-532. ,, (1990) ,,
1068,fahlman1990b, S. E. Fahlman and C. Lebiere. ,, The cascade-correlation learning architecture. ,,,," volume2, ", pages 524-532. ,, (1990),,
1069,fahlman1990b, Fahlman S. and Lebiere C. ,, The Cascade Correlation Learning Architecture. ,,,,"volume2, ",,, (1990). ,,
1070,fahlman1990b, S. Fahlman and C. Lebiere. ,, The cascade-correlation learning architecture. ,,,,volume2," pages 524-532, ",,1989.,,
1071,fahlman1990b, S.E. Fahlman and C. Lebiere. ,, The cascade-correlation learning architecture. ,,,,"volume2, "," pages 524-532, ",, November ,,
1072,fahlman1990b, S. Fahlman and C. Lebiere. ,, The Cascade-Correlation learning architecture. ,,,,,,, 1990. ,,
1073,fahlman1990b, S. Fahlman and C. Lebiere. ,, The Cascade-Correlation learning architecture. ,,,,volume2.,,, 1990. ,,
1074,fahlman1990b, S. Fahlman and C. Lebiere. ,, The cascade-correlation learning architecture. ,,,," volume 2, ", pages 524-532. ,, 1990. ,,
1075,fahlman1990b, S.E. Fahlman and C. Lebiere. ,, The cascade-correlation learn-ing architecture. In D.S. ,,,," volume 2, "," pages 524-532, ",,,,
1076,fahlman1990b, S.E. Fahlman and C. Lebiere. ,, The cascade-correlation learning architecture. In D.S. ,,,," volume 2, "," pages 524-532, ",,,,
1077,fahlman1990b," S. E. Fahlman and C. Lebiere, ",," The Cascade-Correlation Learning Architecture,  ",,,," volume 2,", 524-532. ,,"(1989),",,
1078,fahlman1990b," S. E. Fahlman AND C. Lebiere, ",," The cascade-correlation learning architec ture, ",,,,"2"""," pp. 524-532, ",, 1990. ,,
1079,fahlman1990b," S. E. Fahlmann, C. Lebiere: ",," ""The Cascade-Correlation Learning Architecture"", ",,,,"2, ",,, 1990 ,,
1080,fahlman1990b, S. E. Fahlman and C. Lebiere. ,, The cascade-correlation architecture. ,,,, 2. ,,, 1990. ,,
1081,fahlman1990b," S. Fahlman and C. Lebiere, ",," ""The cascade-correlation learning architecture,"" ",,,," vol.  2,",,, 1990. ,,
1082,fahlman1990b," S. Fahlman and C. Lebiere, ",," ""The cascade-correlation learning architecture,"" ",,,," vol.2, "," pp. 524-532, ",, 1990. ,,
1083,fahlman1990b," S. Fahlman and C. Lebiere, ",," ""The cascade-correlation learning architecture,"" ",,,," vol. 2, "," pp. 524-532, ",, 1990. ,,
1084,fahlman1990b, S. Fahlman and C. Lebiere. ,, The cascade correlation learning algorithm. ,,,,"volume2, ", pages 524-532. ,, 1990. ,,
1085,fahlman1990b," Fahlman, S.E., Lebiere, C. ",," ""The cascade-correlation architecture,"" ",,,," 2, "," 524-532, ",, (1990),,
1086,fahlman1990b," S. E. Fahlman and C. Lebiere, ",," The cascade-correlation learning algorithm, ",,,,"2, "," pp. 524-532, ",, 1990.,,
