id,name,price,brand,description,category
700151,"SanDisk Standard SDHC 8 GB Memory Card (Label May Change),SanDisk,SDSDB-008G-B35,B009HQG4G2,Computer_Components,Drives and Mass Storage,SD HC,SDHC,8Gb,8 Gig,Memory,Memory,Card,SanDisk,ScanDisk,SDSDB,SDSDB8192,8192,SDSDB8192E,8192E,E,SDSDB8192E11,8192E11,E11,Secure Digital,SecureDigital,SD,",,,,
823035,Carte direct: UHS-I USB USB-Flash-Laufwerk Pro 16 Memory Media uhs-II 2.0,,,,
831228,Achat USB 16GB 1000x -(SDCR/32GBSP) USB GB,,,,
306944,Lexar MicroSd Speicherkarte Tarjeta USB 3.0 Flash Memory Achat 90 HD SD rayon Gen Classe SDHC lectura,198.0,Lexar,,
380675,Sandisk MicroSDHC 4 Gb | microSD | Memorie | Foto De Angelis,6.0,,,
208644,"Toshiba Scheda di Memoria MicroSDHC, 32GB - Exceria - 95MB/s - UHS-I - U3",31.49,,,
667402,"SANDISK ALU PREMIUM - USH-II GB, USB CARD DE READER KARTA CLASS",38.99,SanDisk,,
454415,- sd uhs-ii sandisk clé x633 direct: de,115.99,Sandisk,,Samsung
544528,"Lexar P20 32Go USB 3.0 JumpDrive - LJDP20-32GCRBEU,LEXAR MEDIA INC,LJDP20-32GCRBEU,drive,flash,lexar,usb",42.91,,,
110355,"Scheda memoria microSDHC SanDisk Ultra Plus, classe 10, Velocità di lettura fino a 80&nbsp;MB/s + adattatore SD 128 Gb,SanDisk,SDSQUSC-128G-GN6MA",90.65,,,
1158931,Kingston microSDHC 16GB UHS-I U3 (SDCAC/16GB) - Pam??ová micro SD karta,236.39,,,
765719,"Clé Micro Cruzer (SDHC SONY 3.0 32 HC 10 64 3.1 10, U3,",10.99,SONY,,
233250,"Tarjeta Exceria SD Memoria SDHC GB schwarz 10 SDS - light, USB UHS-I 95",92.0,,,
1027875,SANDISK SDHC GLIDE LINE -,47.99,SanDisk,,
954147,"INTENSO SECURE SDHC HX SDHC MEMORY PRO A1 GB MINNESKORT, 600X TARJETA Y",,INTENSO,,
143148,"microsdhc flash xqd con drive carte usb3.0, - 8 16",7.99,,,
36659,"Lexar XQD SR16UYA, 128GB pendrive flash 300MB/s",8.85,Lexar,,
929588,"TOSHIBA EVO RAINBOW ULTRA SD MICROSDHC GB, C10 BLANCHE CLASS MO/S FLASH MEMOIRE CLÉS MEMORIA WI?KSZE",15.99,Toshiba,,
134966,PNY P-FD32GOTGSLMB-GE 3.0 32 GB Duo-Link OTG Micro USB Flash Drive,10.99,,,
479031,Memoria de - 4 3.0 Card + 3.0 Up Class UHS-II de File pami?ci Tarjeta,24.76,,,
601915,Memoria USB SanDisk Extreme USB 3.0 Flash Drive 16 GB Pendrive en Fnac.es,,,,
241468,SANDISK SDC4/32GB UHS-I - 95MB/S + UHS-I 139700 MB/S TIPO GB ROT ADAPTATEUR RAYON INFORMÁTICA -,90.99,SanDisk,,
1101629,sony direct: pro&reg; gb gb 3.0 16 u1,11.99,Sony,Intenso,
675645,SDCA3/16GBSP 16GB Micro SDHC UHS-I speedclass 3 Single Pack w/o Adapter,24.9,,,
12107,64 2.0 10 SR16UYA Sony Klasse - (MK93736205) SDXC GB,10.99,Sony,Tarjeta,
298847,SONY SDCS/128GB MICRO USB 3.0 UHS-I 95MB USB 16 U1 LSDMI64GBBEU633A HASTA ONLINE FFP,15.99,Sony,,
1191781,"micro 128 karte usb sdxc sandisk card, 32 gen go, media",8.99,SANDISK,,
1167210,"Intenso 3534460 - Memoria USB de 8GB,Intenso,3534460",9.62,,,
724843,Kingston USB Plus Machqx XQD hasta GB SERIE GB 10 innymi 275,65.12,Kingston,,
905068,"PNY PREMIUM 16 32GB OTG GB, PLUS GB FNAC.ES U3 ADATTATORE LECTURE ROSA",10.99,PNY,Carte,
298875,SanDisk Scheda di Memoria MicroSDHC 4 GB Classe 4 con Adattatore SD,,,,
782206,8GB 64 Kit UHS-I SanDisk 94MB/s Capacity,28.99,SanDisk,,
733057,Tesco direct: Toshiba 64GB Exceria PRO SDHC UHS Class 3 memory card,114.98,,,
1003394,"TOSHIBA TransMemory U202, 128 GB, weiss",41.95,,,
479117,USB pami?ci GB Usb3.0 Extreme bis 16GB Sandisk Go\n [Imballaggio,33.99,Sandisk,,
3983,SanDisk USB-Stick Ultra Dual USB Type-C 64 GB,29.87,Sandisk,,
1011605,"Toshiba SDXC MicroVault G-SERIE - MicroSDHC GB GB anthrazit,Intenso,3521491 Connectique Black le",33.0,Toshiba,,
847766,Carte Speed microSDXC USB Rojo SDXC - MB/s - X-series,61.99,,Online,
446370,"Intenso MICRO 128GB - 16GB 8 GB Classe Black 3.0 MB/s, Usb con White 80 solo bei",2669.0,Intenso,,
602027,Clé microSDHC-Card DataTraveler Scheda 10 EXTREME Go CL10 adaptador GB USB E,,,,
626604,"Card, pami?ci SONY Cruzer + SD Micro (LSD64GCRBEU1000) - Anschlüsse),Kingston,DTDUO3C/64GB color EXTREME",88.99,SONY,,
1028013,"VIDÉOSURVEILLANCE SDSDUNC-064G-GZFIN PLUS SDHC 633X 32GB MICRO 3.0 U3, TO VELOCIDAD",588.99,,,
1077172,"Kingston 16GB Plus UHS-I EVO - GB, GB\n GB",1990.0,Kingston,,
847798,Clé USB 128 Go - THN-U202W1280E4 - Blanc TOSHIBA Achat dans le rayon Clés USB USB 2.0,30.05,,,
577478,Carte GB Vault microSDXC PROFESSIONAL Dual de Schwarz Go class UHS-II LJDC20m-128BBEUK USB program Speicherkarte,25.99,,,
282566,"Clé USB Lexar JumpDrive C20c 128GB 128GB USB 3.0 (3.1 Gen 1) Type-A/Type-C Noir, Argent lecteur USB flash (MK1008030400)",72.51,,,
225224,KINGSTON HX SAVAGE USB 3.1/3.0 512GB\n,268.72,KINGSTON,"KINGSTON HX SAVAGE USB 3.1/3.0 512GB. USB-stick. Standaardkorting van -5% voor leden. Koop je hightech producten (computer, pc, electronica, computer accessoires) online en haal ze af in de winkel.",
757704,"INTENSO Premium Line, USB-Stick, USB 3.0, 8 GB",8.99,,,
741325,PNY P-FD32GOTGSLMB-GE Clé USB OTG Micro 32 Go,16.49,,,
1118157,SanDisk Extreme Pro - USB-flashstation - 16 GB\n,31.9,SanDisk,"SanDisk Extreme Pro - USB-flashstation - 16 GB. USB-stick. Standaardkorting van -5% voor leden. Koop je hightech producten (computer, pc, electronica, computer accessoires) online en haal ze af in de winkel.",
446415,"Toshiba EXCERIA PRO - N401 128GB SDXC UHS-I Clase 3 memoria flash - Tarjeta de memoria (SDXC, UHS-I, Clase 3, Negro, A prueba de rayos X, ISO 7816-1)",67.0,,,
1150933,"Toshiba 64GB Exceria PRO 64GB SDHC UHS Class 3 memory card - memory cards (64 GB, SDHC, Class 3, 260 MB/s, 240 MB/s, UHS)",151.5,,,
69596,Karta pami?ci TOSHIBA N302 SDHC 128GB THN,279.0,Karta,,
176106,SanDisk Speicherkarte SDXC 32GB microSDXC 32GB 64 Micro portatile Class Adapter,5490.0,SanDisk,,
626669,SANDISK 16GB Performance 32 SDXC de Fnac.es UHS-II SD speed +,9.95,SANDISK,Intenso,
618482,SANDISK SDSDUNC-128G-GZFIN Cruzerfit SF-G X1000 USB (95MB/s Cruzer GB,29.99,SANDISK,,
856053,M3.0 NAND Tesco di SD USB Drive - en GB flash mit,80.99,,,
536567,lexar sdxc ultra serie 90mb/s sdxc drive 3.0 10 - class,47.99,Lexar,,
675835,INTENSO 3534460 Premium Line USB-Stick 8 GB,8.99,,,
552960,Sandisk Cruzer Edge (4GB) Speicherstick schwarz/rot,7.9,Sandisk,,
405512,"Pami?? SANDISK EXTREME 16GB, Pami?ci przeno?ne",85.0,,,
69642,TESCO PAMI?CI 32GB ULTRA GB 2.0 USB DRIVE 90 MODEL) TARJETAS,13.99,,SDK,
1044503,"Sandisk SDA10/128GB Memoria k&aacute;rtya 32GB 64 U3 pour | fino Adapter 90 Egypt temperatura di MicroSDHC, (MK483394661)",29.9,Sandisk,,
299036,"Karta Cruzer SD 64GB Canvas High GB, 100MB/s Class en 10 - ( Fnac.es Free unità",54.99,,,
331805,sony de micro canvas 32go microsdxc karty + games (350 sd uhs-i\n,287.99,Sony,,
831517,Sony Expert SR-G1UX2A Micro SDXC minneskort 128 GB - Minneskort till mobil,1899.0,,,
782367,memoria pami?ci 16 microsdhc - classe adapter,18.99,,Carte,
413730,Pendrive Professional Micro-SDHC USB 633X G2 GB classe GB USB +,8.81,,,
946211,"Carte Cruzer U302 Tarjeta Extended PRO Speicherkarte, (classe UHS-I\n dans 2.0 kamera - Micro vitesse",8.99,,,
167972,Usb-Stick USB Kingston 128 carte 16GB SDHC - zwart SD SDHC jusqu'à,11.99,Kingston,,
1101861,"lexar sr16uya, 128gb pendrive flash 300mb/s",11.99,Lexar,,
569381,Toshiba Exceria N302 SDXC kort 128 GB - Minneskort till kamera,699.0,,,
585768,SANDISK - ULTRA STICK USB-FLASH-LAUFWERK - UHS-II ADAPTATEUR UHS KAMERA,42.99,SanDisk,,Home
577588,Toshiba Exceria Pro N401 64GB SD Memory Card 95 MB/s 4K HD - THN-N401S0640E4,40.92,,,
110645,"Lexar direct: Dual Premium MSD 633X Card SDHC Flash USB MB/s U3 GB, Clase Carte",65.4,Lexar,,
553014,"Kingston Alu Pro Speed Ultra GO 8 Karty professional 10 Minneskort, USB Unidad SD,",14.59,Kingston,,
1069116,"Toshiba EXCERIA PRO - N401 128GB SDXC UHS-I Class 3 memory card - memory cards (128 GB, SDXC, Class 3, 95 MB/s, 75 MB/s, UHS-I)",66.99,,,
364606,USB Adaptor USB SDXC Dual SanDisk Style - Go OTG Go,140.99,SanDisk,,
1052740,"SanDisk Scheda di Memoria SDHC 8 GB, Classe 4",,,,
372805,Sony USM-M MicroVault USB 2.0 64 GB – weiß,46.9,,,
602183,"Clé Micro 3.0 + SDHC Speed (USM16GR) (Read - Class10,",7.99,,,
602189,Transcend 64GB SDXC UHS-II U3 64GB SDXC UHS-II Classe 10 memoria flash,113.68,,,
1134673,Tesco direct: Kingston Technology SDXC UHS-I U3 (SDA3) 128GB UHS Class 3 memory,,,,
888932,"SONY USB MICROSD 1000X - 64GB 2.0 GB FREE GB, - (CON DE DE JUSQU'À 100MB/S 10,",9.99,Sony,Carte,
1110120,SANDISK Ultra Performance Class 10 microSD Memory Card - 64 GB,39.99,,,
1159273,sandisk cruzer 16gb 1000x sdhc class 300mb/s -,22.99,Sandisk,,
4216,Kingston - carte mémoire flash - 4 Go - SDHC,,,,
307324,Carte Extreme Micro 32GB 3.0 SDHC 48MB,,,,
970876,"Samsung Galaxy A20 Dual SIM - 32GB, 3GB RAM, 4G LTE, Black",2555.0,Samsung Samsung,"Review and Buy Samsung Galaxy A20 Dual SIM - 32GB, 3GB RAM, 4G LTE, Black at the best price and offers in Egypt at Souq.com. Shop Mobile Phones Online From Samsung 
",
643202,Sandisk SDHC 8 Gb | SD (secure digital) | Memorie | Foto De Angelis,7.3,,,
839812,"SONY MICRO MICROSDXC G4 + - USB + MINNESKORT, GB",11.99,Sony,Karta,
340104,Kingston SDHC Class 4 (4GB) Speicherkarte,9.99,,,
1167499,"SAMSUNG SDHC G USB3.0 32GB 3.0 GB,",13.99,Samsung,,
913551,SanDisk SDSDXS-128G-X46 Extreme Plus 128 GB 80 MB/s UHS-I Class 10 SDHC Memory Card,135.88,,,
151704,Carte mémoire Sandisk MicroSDHC 16Go Sandisk Extreme Pro CL10 UHS-I 95MBs/633x Bulk/Mini Case (MK93587531),41.16,,,
962717,Toshiba THN-M401S0160E2 EXCERIA PRO M401 Flash-Speicher 16GB,18.78,,,
872606,"SDXC 16GB 32GB SDHC 80Mo/s Gris UHS-I 5 Class UHS-I\n SanDisk Card MB/s, Professional UHS-I",17.99,SanDisk,,
774312,Sandisk Drive 10 ULTRA SDXC USM32GXB 3.0 Classe Usb - Memory 150 aplikacja U3/Ii Gen,33.99,Sandisk,,
282798,"sdhc usb 8gb 16gb connector 1000x speicherkarte, uhs-i memory memoria pami?ci clé",25.99,,,
749745,"Sony Ultra étui SDHC/SDXC Canvas ACTIONCAM (32GB) - Go\n 10, (3.1 USB Informática - di Packaging",7.0,Sony,,
323761,Kingston DataTraveler DTSE9G2 8GB Speicherstick USB 3.0 silber,,,,
1011899,clé fit 32gb select 32 fnac.es classe,136.99,Intenso,,
1126593,"SanDisk USB Alu Memoria 3.0 USB - + U3, (incluye Classe 10 Class4",66.99,SanDisk,,
1167555,"Sony USB Pro Micro GB flash EXTREME zaprojektowana Memory GB,",45.08,Sony,,
929992,Memoria Toshiba Exceria SDHC Clase 10 UHS-I Clase 3 16GB,18.99,Toshiba,,
4300,Toshiba Exceria Micro SDHC 32GB Class 10 (bis zu 95MB/s lesen) Speicherkarte schwarz,35.73,,,
1142990,"Shop EXCERIA Secure 32GB Ultra 64GB U3 Otg - 10, GB, Weiß",7.9,,,
995538,"Karta 256GB - 128GB Data (80 Go Plus 10 U3 SDHC - SD MB/s,",29.99,,,
839894,sandisk extreme usb 633x memóriakártya 32 80 128gb 95 till |,7.99,SANDISK,,
37082,SONY de - Go Speed 3.0 GB -,7.99,SONY,,
1011935,Sandisk USB le UHS-II EXT 64 - LSD32GCB1EU633 - 3 CL10 PRO Kostenloser - Technology +,398.99,Sandisk,Card,
422113,Carte Exceria 128GB G-SERIE EVO 3.0 64 SDHC unità USB USB-minne - Pendrive aluminium,20.02,,,
610537,"SDSDXVE SD Plus my?l? na 64GB SDCA3, de | U3 10, Carte Achat gelb ffp",53.99,,,
889067,Toshiba EXCERIA - carte mémoire flash - 64 Go - microSDXC UHS-I,,,,
381172,Memoria USB Sony Micro Vault Style 4 GB color blanco Pendrive en Fnac.es,,,,
626933,"- SanDisk SDXC Karta 90MB/s gb - 633x GB, 64",33.99,SanDisk,SanDisk,
651513,Toshiba EXCERIA PRO - carte mémoire flash - 128 Go - SDXC UHS-II,,,,
889084,sdhc - 64gb uhs 16 usb-minne a1+ 633x-95mb lexar obrazów adapter select usb uhs-i,112.99,Lexar,,
758030,SanDisk 8 GB tarjeta de memoria flash SDHC de clase 2 sdsdb-8192-a11: Amazon.es: Informática,20.62,,,
340240,SANDISK Ultra Plus Class 10 SD Memory Card - 32 GB,29.99,,,
676113,"Kingston USB SDXC Canvas Extreme SPEED 16 Class MICRO+ADAPTER con 2.0 SD Stick MB/s, Mo/s, Clase USB",65.9,Kingston,,
561426,Lexar JumpDrive C20m 32GB micro-USB Flash Drive,19.28,,,
151827,Lexar 16GB JumpDrive S70 - Pendrive / Memoria USB en Fnac.es,,,,
69916,"CLÉ USB PRO PRO FLASH, GLIDE CLASS USB 128",6.99,,,
839967,Memoria mémoire 16GB Alu 10 Class,31.23,,,
545058,SANDISK MICROSDHC-CARD CRUZER PRO SD 64GB 80MB/S 64GB FNAC.ES USB PEN ZU THN-M302R0320EA,14.99,Sandisk,,
594216,Sony Carte mémoire SDHC 16 Go Class4,,,,
119087,Sandisk direct: memoria SDXC 32G Stick de GB LXQD64GCRBEU1400 media + pour 3.0 45,6.49,Sandisk,,
1077555,SANDISK Ultra Performance Class 10 microSD Memory Card - 128 GB,69.99,,,
53560,Memoria Usb Pendrive Kingston Datattraveller 101g2 16 Pte,11.58,kingston,,
1036612,"Lexar LSD8GBBBEU300 - Tarjeta de memoria SD Premium de 8 GB (con hasta 45 MB/s, Clase 10, velocidad de 300x)",11.9,,,
487752,"SanDisk de SD GB sdxc 3.0 Extreme 16 Go Adapter - LTE, (128 Series U3 USB rayon",12589.0,SanDisk,,
29005,"PNY Attache 4 2.0 USB-Stick, Schwarz, 128 GB Günstig und gut Stock 128 GB Preis\\u002FLeistung top Günstiger Stick USb 128 GB Preis-Leistung ist nicht zu topen USB 128 GB neu DVD und Blu Ray Disc und Computer und Apple Computer und USB Guter Preis \\u002F mäßige Leistung Guter USB Stick für wenig Geld Handliche Datensicherung {{product}} Technische Daten Technische Daten Produktbeschreibung Produktdatenblatt Produktbewertungen Bewerten Sie dieses Produkt Titel Titel Vielen Dank Zubehör Lieferung Abholung",17.99,,,
1126736,Karta TOSHIBA SDXC 128GB Exceria N302  UHS,219.0,Karta,,
1077593,"Sony Professional 64GB TYPE-C, 64 memóriakártya Card - - Minneskort, Für SD avec - 10 New",49.99,Sony,,
831835,"Lecture 275 le 64GB 10 Thn-m302R0640EA Ultra GB, 32GB (LSD32GCRBEU2000R) V30, MicroSDHC Minneskort II, 32 di",16.99,,,
1143133,"Intenso Speed Line - Memoria USB de 8 GB (USB 3.0, 60 MB/s, con tapa), negro,Intenso,3530460",,,,
586081,Intenso Rainbow Line - USB-Stick - 4 GB - Blau,7.95,,,
1134963,Sony 16GB SDHC Class 4,29.0,,,
1167733,Toshiba Ultra Ultra 32GB 100MB/Sec SD 64Go 16 | adaptateur MB/s Sous 10 Fnac.es (MK935883071),16.69,Toshiba,,
12667,Tesco direct: SanDisk Ultra USB Flash Drive,12.0,,,
455041,Sony SF8U Carte mémoire SDHC,12.83,,,
405890,C/ADAPT \nmarca: Kit Speicherkarte Card Class SanDisk Wahl r300/w299 karta MicroSDXC Bit U1,9.99,SanDisk,,
577922,"SANDISK SDHC MÉMOIRE TARJETA 633X USB GB UHS-I, USB LECTURA CON MOBIL",,Sandisk,,
684420,"Kingston MicroSD Plus - 32GB memoria microSDHC 10 GLIDE, + Gen",399.0,Kingston,,
1208709,sandisk cruzer ssd - dual 32gb go flash,,SanDisk,,
233860,"SanDisk Dual Drive, TYPE-C, USB 3.0, 64GB, 150 MB/S",14190.0,,,
889223,"kingston 16gb plus uhs-i evo - gb, gb\n gb",1890.99,Kingston,,
635271,CLÉ MICRO 32 SDHC 3.0 SPEED (USM16GR) + (READ -,11.99,,,
250251,Kingston DataTraveler 101 G2 32 GB USB 2.0 Flash Drive - Purple,,,,
1200526,INTENSO 3503470 Basic Line 16 GB USB-Stick 16 GB,7.99,,,
668048,LEXAR CLE USB JUMPDRIVE V30 16GB TURQUOISE,10.9,,,
479634,64GB PRO SDHC 300MB/S CARTE MET KAMERA SPEED 45MB/S) XQD 32GB,62.99,,,
61849,Lexar XQD 32GB 210MB/s 1400x,989.0,,,
1151387,Kingston SDA10/256GB - Tarjeta SD profesional de 256 GB (UHS-I SDHC/SDXC clase 10),79.04,,,
1175972,Memoria SDSQXPJ-064G-ANCM3 JumpDrive Attache Speed UHS Stick 633x and,33.54,,,
1184167,samsung extreme sd extreme sdxc u3 (sdcz73-064g-g46) (sdsdb-032g-b3),,Samsung,,
119215,Samsung Pro Micro SDXC 128GB Class 10 Speicherkarte,,,,
979376,sandisk 64gb glide - usb-stick microsdhc uhs uhs-i blade de pour nuevo clase,112.99,SanDisk,,
594353,karta scheda line hc 256gb 3.0 de 10) uhs-i drive gb,1360.99,,,
561586,Memoria Sandisk MicroSDHC 16GB Extreme Pro,24.99,SanDisk,,
782776,"Tarjeta SD SD HC Extreme microSD, microSDHC 32 k&aacute;rtya A1+ fino",10.99,,,
168378,Sandisk Carte mémoire microSDHC - 4 Go,,,,
291267,Lexar XQD 32GB X1400 PROFESSIONAL XQD  - XQD - Karty pami?ci - No?niki pami?ci - Produkty,239.0,,,
348612,Tesco direct: Lexar JumpDrive V30 32 GB USB 2.0 Flash Drive - Green,16.33,,,
332229,PENDRIVE PROFESSIONAL MICRO-SDHC USB 633X G2 GB CLASSE GB USB +,5.99,,,
815557,Intenso premium line 64gb usb 3.0 (3534490),,,,
741831,Shop Samsung Samsung Galaxy Note9 Dual SIM Midnight Black 512GB 4G LTE online in Egypt,13999.0,Samsung,"Online shopping for Samsung, and more. Get amazing prices in Egypt",
446921,"flair toshiba extreme - gb 32gb gb gb, gopro sdhc microsd, electric",12.99,Toshiba,Saber,
807373,"SONY JUMPDRIVE HYPERX 32 MEMORIA USB (4GB) MB/S WHITE AQUA,PNY,FD32GATT4PAS1KA-EF MICROSDXC MEDIA",12.99,Sony,,
102864,intenso scheda ultra memory usb memoria w3 duo,78.99,Intenso,,
53713,Tarjeta Extreme SDSQUAR Cl&amp;eacute; U302 USB-Flash-Laufwerk rayon KINGSTON XQD,10.99,KINGSTON,,
315859,TOSHIBA - SD EXCERIA 90MB/S 128GB&nbsp;Rosso/Nero,57.99,,,
578010,SAMSUNG KARTA SD GB 3.0 128 10 ADAPTADOR - (MK935585212) TO CLASS BEI - ADAPTER FLASH 250MB/SEK,106.99,Samsung,,
78301,Kingston - carte mémoire flash - 16 Go - microSDHC UHS-I,,,,
20960,"Intenso microSDHC Rainbow 633x Edge 32GB Speicherkarte, 95Mb/s 94MB/s, - zu Adattatore SDC4/16GB MB/s, MB/s, (64 carte",34.99,Intenso,,
569825,Sony USM-CA MicroVault USB 3.1 16 GB – silber,23.5,,,
29156,MEMORIA SDSQXPJ-064G-ANCM3 JUMPDRIVE ATTACHE SPEED UHS STICK 633X AND,29.99,,,
504296,"SONY Speed SDHC SDHC/SDXC 128GB GB, 10 Clase (Vitesse 4G GoPro, SD Silber -",47.02,SONY,,
250350,"Intenso - sdhc USB-Stick, Prime de 64Go -",1460.0,Intenso,,
692722,Toshiba Exceria Pro N101 128GB SD Memory Card 260 MB/s 4K - THN-N101K1280E6,148.97,,,
94708,Sony Compact Slim HD-SL1 - disque dur - 1 To - USB 3.0\n,109.0,Sony,"Sony Compact Slim HD-SL1 - disque dur - 1 To - USB 3.0. Disque dur externe. Type de disque dur : Disque Dur Externe. Technologie de disque dur : Disque Dur (HDD) Vitesse de transfert USB 2.0 max (Mbit/s) : 480, Vitesse de transfert USB 3.0 max (Gbit/s) : 5. Format de disque dur : 2.5 pouces. Taux de transfert de données maximum : Vitesse de transfert USB 2.0 max (Mbit/s) : 480, Vitesse de transfert USB 3.0 max (Gbit/s) : 5. Remise de 5% pour les adhérents.",
487925,Kingston SDC10G2/8GB - Tarjeta microSD de 8GB (clase 10 UHS-I 45MB/s) con adaptador SD,,,,
725494,PNY Attache 4 8GB USB 2.0 (czarny),29.99,,,
1069564,"Sony USM16CA1 Clé USB 3.1 16 Go Argent,Sony,MVT608,Clé USB",22.99,,,
1028606,"Sony XQD Line 16GB SDHC (Ex-Demo) 64 czytnikiem Class 10 | jusqu'à Vert adaptateur 98MB/S,",39.9,Sony,,
225796,"Samsung Galaxy S10 Dual Sim - 128GB, 8GB, 4G LTE, Prism White",12999.0,Samsung Samsung,"Review and Buy Samsung Galaxy S10 Dual Sim - 128GB, 8GB, 4G LTE, Prism White at the best price and offers in Egypt at Souq.com. Shop Mobile Phones Online From Samsung 
",
586247,Intenso Speed Line - clé USB - 8 Go\n,17.55,Intenso,"Intenso Speed Line - clé USB - 8 Go. Carte CompactFlash. Remise 5% pour les adhérents. Achetez vos produits high-tech (ordinateur, ipad, accessoires informatique) en ligne et retirez-les en magasin.",
94732,"Sandisk - Mbps, Ultra 440/400MB/s 128GB jumpdrive Flash z SDS Pami?? Card Series with USB",135.99,Sandisk,,
86542,LINE SDHC GLIDE - SANDISK,54.99,SanDisk,,
266776,"Samsung Grand Prime Plus Dual Sim - 8GB, 1.5GB RAM, 4G LTE, Silver",2399.0,Samsung Samsung,"Review and Buy Samsung Grand Prime Plus Dual Sim - 8GB, 1.5GB RAM, 4G LTE, Silver at the best price and offers in Egypt at Souq.com. Shop Mobile Phones Online From Samsung 
",
119327,"Wysokiej SDXC 64 SD M Class 32 GB,",79.89,,,
119328,8GB Micro SDHC Class 10 UHS-I 45R Flash Card Single Pack w/o Adapter,11.99,,,
455203,"toshiba 32gb go pro 32g sd usb mb/s, adapter scheda 4g 16 90",50.99,TOSHIBA,,
4644,"KINGSTON Ultra SDXC - UHS-II 2.0 95Mo/seconde ab Black le Mediamarkt.es GB,",28.99,KINGSTON,,
1085988,TOSHIBA SDHC 32Go DataTraveler SIM USM64GQX A2 128 gb con Adapter \nmarca: 10 Photo Nero Carte tarjeta),21.98,TOSHIBA,,
1126948,INTENSO Premium Line USB-Stick,10.99,,,
692775,Lexar JumpDrive P20 32GB - Pendrive / Memoria USB ASdiscount Lexar,75.61,,Saber más sobre Guardado y comparar para elegir mejor. 5% de descuento para Socios. Puedes comprar online Fnac.es y recoger en tienda gratis.,
864807,"Toshiba Exceria Pro N401 SDXC kort 64 GB - Minneskort, USB-minne",499.0,,,
864809,"SANDISK USB USB 48MB/s, m3.0 GB de bis MICRO USB",69.99,SANDISK,,
995884,SONY MPE USB-stick 32 GB Zwart (USM32GR),19.99,,,
1159726,TARJETA SDXC JUMPDRIVE KINGSTON 32 + (SDCA3) - - ADAPTER AB U3 (MK94484080) LECTEUR AB CARTE,12.99,Kingston,,
1192497,"PNY Premium 16 32GB OTG GB, plus GB Fnac.es U3 adattatore lecture rosa",10.99,PNY,Carte,
266803,SANDISK MICRO VAULT SDXC UHS 512GB SD V30 GO USM64GXP TARJETA SEULE CLÉS,86.99,SanDisk,,
856645,"Carte Mémoire microSDHC SanDisk Ultra Plus 128 Go, Classe 10, Vitesse de Lecture Allant jusqu'à 80 Mo/s + Adaptateur SD",74.99,,,
758344,64 mpe plus tarjeta classe lexar card usb drive,41.99,Lexar,,
1053258,Sony microSDHC XQD Cruzer USB SD UHS-II Speicherkarte unità Blanco U3 Clés | adaptateur,29.49,Sony,,
479820,Sony Micro Vault MACH USM32GQX Drive,29.04,,,
676431,"SANDISK MEMORIA MICRO-SDHC SF-G GB 16 STICK 60MBS 100MB/S GB, - (CON",7.99,SanDisk,,
365144,"clé micro karte dual ultra lexar 10 32gb adaptateur de digital) 10 vie mb/s, 10, sd",62.99,Lexar,,
963160,Memoria SDXC Transcend 64GB Ultimate UHS-II U3,118.99,,,
1184348,Kingston Ultra microSDXC USB DataTraveler UHS-I Gb Para + 2.0,30.0,Kingston,SanDisk,
610914,sandisk ultra sa3 mercado 4 usb 100 (bis,17.99,SANDISK,,
381559,Kingston Technology ULTRA Tarjeta UHS-I Drive 10 4 UHS-I + Deluxe Fnac.es - dans,23.15,Kingston,,
78456,"SANDISK EXTREME 128GB CARD 8 GBSP) 95MB/S DRIVE CARD (SDCS/64GB) | P6 (64GB, CLASS D'ACTION DI",12.99,SanDisk,,
1036926,Clé USB Intenso Cl&amp;eacute; USB 64GB Intenso FlashDrive Premium Line 3.0 - blister aluminium (MK935883101),40.42,,,
1102466,"Samsung LSD8GBBBEU300 Multi Ultra (4070526) 3.0, + UHS-1) USB",29.9,Samsung,,
873090,"Tesco direct: Lexar JumpDrive S25 16 GB USB 3.0 Flash Drive - Teal, White",11.36,,,
537236,SanDisk High-Performance SDHC PRO 32 (95 MB/s Class LINE Flash Gen UHS-I,25.07,SanDisk,,
766615,Kingston - carte mémoire flash - 4 Go - SDHC,,,,
1192600,"INTENSO TransMemory S10 Cruzer S70 10 Memory MB/s, Go",31.0,INTENSO,,
881310,flash microsdhc canvas digital sandisk - till mb/s rayon l\'essence classe uhs-i ultra usb,19.99,Sandisk,,
111266,Sandisk microSDHC Canvas USB Ultra Digital - Uhs-i MB/s till Classe Flash rayon l\'essence,15.0,Sandisk,,
406193,"Clé USB Lexar JumpDrive C20m 32GB 32GB USB 3.0 (3.1 Gen 1) Type-A/Type-C Noir, Argent lecteur USB flash (MK113845669)",29.97,,,
299703,Kingston Ultimate - carte mémoire flash - 16 Go - SDHC\n,20.02,Kingston,"Kingston Ultimate - carte mémoire flash - 16 Go - SDHC. Carte SD. Remise 5% pour les adhérents. Achetez vos produits high-tech (ordinateur, ipad, accessoires informatique) en ligne et retirez-les en magasin.",
389819,SANDISK HyperX SDXC 3.0 Ultra 128GB orange Cruzer,149.0,SANDISK,,
135868,Tesco Mémoire U302 memory 32GB Ultra UHS-I 2.0 ADAPTADOR,16.65,,,
873151,Tesco direct: Lexar JumpDrive P20 32GB USB 3.0 (3.1 Gen 1) Type-A Black flash drive,43.91,,,
